,category,url,title,subtitle,pick,supporters,reward_levels,like_num,share_num,price,achievement_rate,achievement_goal,funding_period,funding_duration,start_day,abs_achievement_rate
14606,실용 · 취미,https://tumblbug.com/madein_01,<누구나 죽음은 처음입니다> 개정증보판,죽음을 조금 더 가볍고 자연스럽게 이야기하는 책. 화재로 불타버린 책을 새롭게 펴냅니다.,0,113,"['1,000원 +', '11,700원 +', '23,400원 +', '35,100원 +', '58,500원 +', '117,000원 +', '46,800원 +']",5,0,3759300.0,250%,1500000,2020.02.18 ~ 2020.03.23,34,Tuesday,751.86
14607,실용 · 취미,https://tumblbug.com/shoot2,일주일에 한 번 쓴 일기로 책 만들기 ,일주일에 한 번 쓴 일기로 도서 기획하는 법과 독립출판까지 이어지는 펀딩 방법!,0,79,"['1,000원 +', '10,000원 +', '12,000원 +', '12,000원 +', '20,000원 +', '8,000원 +', '8,000원 +', '15,000원 +', '10,000원 +', '18,000원 +']",269,25,1241000.0,248%,500000,2023.01.08 ~ 2023.02.05,28,Sunday,248.20000000000002
14608,실용 · 취미,https://tumblbug.com/gardenplantcombinations,24가지 정원연출기법<가든 플랜트 콤비네이션> 이병철 지음,"색감, 계절, 수종, 장소를 고려한 24가지 정원연출기법<가든 플랜트 콤비네이션>단행본출간",0,177,"['1,000원 +', '32,000원 +', '35,000원 +', '36,000원 +', '38,000원 +']",96,0,7445000.0,248%,3000000,2020.11.27 ~ 2020.12.27,30,Friday,1489.0
14609,실용 · 취미,https://tumblbug.com/colorofheart,"스웨덴 감성 듬뿍 담은 드로잉 북, 퇴근 후 색연필 드로잉","퇴근 후, 색연필 드로잉으로 지친 내 마음에 알록달록 색깔을 입혀봐요.",0,250,"['1,000원 +', '13,050원 +', '19,800원 +', '27,000원 +', '28,000원 +']",19,1,4948650.0,247%,2000000,2020.06.17 ~ 2020.07.12,25,Wednesday,989.7299999999999
14610,실용 · 취미,https://tumblbug.com/20230115,"디파이 투자, 지금은 공부가 필요합니다.",소액으로 디파이 투자를 따라 해보면서 디파이 세계와 현실 금융에 대한 이해도를 높입니다. ,0,124,"['1,000원 +', '18,800원 +', '37,600원 +']",338,20,2465200.0,246%,1000000,2023.02.01 ~ 2023.04.02,60,Wednesday,493.03999999999996
14612,실용 · 취미,https://tumblbug.com/graduatescholarship,나만 알고싶은 장학금 받고 해외유학 가는 방법,유학비용 때문에 준비하기 망설여지시나요? 장학금 받는 방법 대공개합니다!,0,57,"['1,000원 +', '18,900원 +', '48,900원 +', '16,900원 +']",129,62,1229400.0,245%,500000,2023.01.16 ~ 2023.02.15,30,Monday,245.88
14613,실용 · 취미,https://tumblbug.com/sister_letter,"매주 한 통, 과거에서 온 편지를 받아보세요","단단하고도 다정한, 시대를 초월한 여성작가들이 보내는 편지가 매주 도착합니다",0,137,"['1,000원 +', '5,000원 +', '14,000원 +', '26,000원 +', '38,000원 +']",643,61,4841000.0,242%,2000000,2022.10.04 ~ 2022.11.11,38,Tuesday,968.2
14614,실용 · 취미,https://tumblbug.com/excel23,실무에 진짜 필요한 엑셀꿀팁,누구보다 빠르게!! 업무 시간 단축 스킬 및 엑셀 전문가의 꿀팁 대공개!!,1,72,"['1,000원 +', '9,000원 +', '9,000원 +', '10,000원 +', '10,000원 +', '19,000원 +', '17,000원 +']",197,7,1210000.0,242%,500000,2023.01.04 ~ 2023.01.08,4,Wednesday,242.0
14615,실용 · 취미,https://tumblbug.com/koreanfilmfest,"⟪한국의 영화제⟫ 139개 영화제, 어휘와 제안들",영화관에서 상영되지 않는 99%의 영화를 볼 수 있는 한국의 139개 영화제를 소개합니다.,0,375,"['1,000원 +', '15,000원 +', '18,000원 +', '29,000원 +', '34,000원 +']",5,0,7238500.0,241%,3000000,2019.06.26 ~ 2019.08.20,55,Wednesday,1447.7
14616,실용 · 취미,https://tumblbug.com/hcmc4u,"세상에 없는 특별한 가이드북 두번째-너를 위한, 호치민",사랑에 빠진 여행중독자가 까다로운 그녀를 위해 엄선한 스팟과 이야기를 다루는 가이드북.,1,94,"['1,000원 +', '17,000원 +', '18,000원 +', '35,000원 +', '26,000원 +', '34,000원 +', '42,000원 +', '59,000원 +']",2,1,2410000.0,241%,1000000,2019.05.30 ~ 2019.07.29,60,Thursday,482.0
14617,실용 · 취미,https://tumblbug.com/nxtrader,성공적인 트레이딩을 위한 지침서,매우 높은 승률의 트레이딩 방법을 담았습니다.(그냥 높은 거 아닙니다),0,2,"['1,000원 +', '249,000원 +', '599,000원 +']",34,0,1198000.0,239%,500000,2023.02.27 ~ 2023.03.28,29,Monday,239.6
14618,실용 · 취미,https://tumblbug.com/tina, 인생에 한번쯤 파란눈과 사귀고 싶었다. Blue Eyes,외국인만 보면 숨기 바쁜가요? 시골소녀가 영어울렁증 극복! 인생이 180도 바뀐 이야기 ,0,70,"['1,000원 +', '15,900원 +', '16,500원 +', '100,000원 +', '20,000원 +']",169,30,1197100.0,239%,500000,2022.05.14 ~ 2022.06.14,31,Saturday,239.42000000000002
14619,실용 · 취미,https://tumblbug.com/goodwords,"듣고 싶고, 주고 싶은 한 마디 ｢마음코딩 좋은 말 샤워｣",하루에 한마디 기분 좋은 말로 마음을 씻고 개운하게! 마음을 톡톡 토닥이는 좋은 말 샤워!,1,19,"['1,000원 +', '1,000원 +', '37,000원 +', '44,000원 +', '45,000원 +', '55,000원 +', '31,000원 +', '35,000원 +']",2,0,1175000.0,235%,500000,2018.07.25 ~ 2018.08.21,27,Wednesday,235.0
14620,실용 · 취미,https://tumblbug.com/tksp,비전공자가 개발자로 월급 300만원 받는 현실적인 테크트리,비전공자가 개발자로 취업하여 월급 300만원 받는 현실 테크트리에 대해 알아보자,0,43,"['1,000원 +', '199,000원 +', '18,900원 +', '22,900원 +', '16,900원 +', '19,900원 +']",126,6,1172200.0,234%,500000,2022.10.26 ~ 2022.11.26,31,Wednesday,234.43999999999997
14621,실용 · 취미,https://tumblbug.com/eeleebooks,책 쓰기로 생존하라! <직장인 최종병기 책 쓰기>,<직장인 최종병기 책 쓰기>를 내려고 합니다. 부제는 '책 쓰기로 생존하라'입니다.,1,91,"['1,000원 +', '15,300원 +', '28,800원 +', '42,300원 +', '30,600원 +', '45,900원 +', '28,800원 +']",159,0,2341900.0,234%,1000000,2021.04.26 ~ 2021.05.25,29,Monday,468.38
14622,실용 · 취미,https://tumblbug.com/kidaribook,캠핑 가서 뭐 하지? 당신의 캠핑을 즐겁게 해 줄 아이디어,즐거운 캠핑 생활을 위한 100가지 아이디어를 아기자기한 그림과 함께 담았습니다.,0,134,"['1,000원 +', '14,000원 +', '29,000원 +', '43,000원 +', '26,100원 +']",249,79,2340000.0,234%,1000000,2022.05.27 ~ 2022.06.20,24,Friday,468.0
14623,실용 · 취미,https://tumblbug.com/sopung,"세상에서 가장 작은 모터스포츠, <미니카> 아카이브 북","국내 최초의 미니카 서적, 타미야와 함께 합니다.",0,431,"['1,000원 +', '22,000원 +', '39,000원 +', '49,000원 +', '69,000원 +', '69,000원 +', '79,000원 +', '79,200원 +', '42,000원 +']",267,79,18635600.0,232%,8000000,2022.01.21 ~ 2022.02.28,38,Friday,3727.12
14624,실용 · 취미,https://tumblbug.com/image_english,네이티브가 생각하는 영어감각-기본동사와 전치사,"네이티브가 생각하는 핵심 이미지만 알면, 기본동사와 전치사를 외울 필요 없다!",0,86,"['1,000원 +', '16,000원 +', '28,000원 +', '29,000원 +', '53,000원 +', '42,000원 +', '78,000원 +']",9,0,2329000.0,232%,1000000,2019.09.03 ~ 2019.10.23,50,Tuesday,465.8
14625,실용 · 취미,https://tumblbug.com/anyone1709,"예비 고1, 고2 를 위한 학생부컨설팅",자소서의 질문과 키워드를 이해하라. 자소서가 쉬워진다.,1,71,"['1,000원 +', '17,400원 +', '43,200원 +', '500,000원 +']",37,0,2327200.0,232%,1000000,2020.09.25 ~ 2020.10.14,19,Friday,465.44
14626,실용 · 취미,https://tumblbug.com/blogmoney,30대 직장인도 블로그로 월세 아끼는 노하우,블로그를 통해 수익화 및 생활비를 벌 수 있는 책입니다.,0,28,"['1,000원 +', '59,000원 +', '18,900원 +', '22,900원 +', '65,000원 +', '199,000원 +', '21,000원 +']",82,6,1161000.0,232%,500000,2023.01.25 ~ 2023.02.25,31,Wednesday,232.20000000000002
14627,실용 · 취미,https://tumblbug.com/mycolor2022,빨리 배워 바로쓰는 퍼스널컬러,최상의 외모 연출과 이미지 메이킹의 필수인 퍼스널 컬러에 대해서 전반적인 지식을 습득!!,0,120,"['1,000원 +', '9,000원 +', '10,000원 +']",205,3,1151000.0,230%,500000,2022.09.13 ~ 2022.09.17,4,Tuesday,230.20000000000002
14628,실용 · 취미,https://tumblbug.com/leelee,"1세대 여성운동가, 이이효재 선생님을 기억해주세요.",지금의 여성 인권이 있기까지 평생을 헌신해온 이이효재 선생님 평전 북펀딩을 진행합니다.,0,346,"['1,000원 +', '5,000원 +', '15,000원 +', '18,000원 +', '33,000원 +']",3,0,6902000.0,230%,3000000,2019.08.02 ~ 2019.08.26,24,Friday,1380.4
14629,실용 · 취미,https://tumblbug.com/jiyoo,월 90만원 버는 에어비앤비 자동화 5단계 공략집,에어비앤비 운영 노하우를 담았습니다,1,45,"['1,000원 +', '179,000원 +', '18,900원 +', '22,900원 +', '199,000원 +', '16,000원 +', '20,000원 +']",128,20,1149200.0,229%,500000,2022.12.03 ~ 2023.01.02,30,Saturday,229.84
14630,실용 · 취미,https://tumblbug.com/ddonggobie,우리말 훔치는 똥꼬 도깨비 : [똥꼬비를 찾아라 !],특이하고 재미있는 순우리말을 놀이를 통해 경험하게 하는 놀이 교육콘텐츠입니다.,0,18,"['1,000원 +', '27,000원 +', '54,000원 +', '81,000원 +', '108,000원 +', '135,000원 +', '405,000원 +']",0,0,3447000.0,229%,1500000,2020.04.24 ~ 2020.06.08,45,Friday,689.4
14631,실용 · 취미,https://tumblbug.com/ceracolorchip2021,도예인을 위한 '색소지 컬러칩' 2021ver.,도예인을 위한 색소지 컬러칩입니다. 실물 시편을 제작한 후에 cmyk값을 대조해 제작합니다,0,476,"['1,000원 +', '36,500원 +', '45,000원 +', '70,500원 +', '87,000원 +', '102,000원 +', '136,000원 +']",199,5,22960000.0,229%,10000000,2021.07.19 ~ 2021.08.31,43,Monday,4592.0
14632,실용 · 취미,https://tumblbug.com/booksparam,"알아두면 예뻐지는 약초이야기 「약초, 피부에 물들다」",건강하고 아름다운 피부에 도움이 되는 약초들을 과거문헌과 최근연구자료를 통해 알아봅니다.,0,149,"['1,000원 +', '18,000원 +', '25,000원 +', '25,000원 +', '28,000원 +', '31,000원 +', '36,000원 +', '35,000원 +', '35,000원 +', '41,000원 +', '51,000원 +', '69,000원 +', '79,000원 +']",5,1,4586500.0,229%,2000000,2019.04.25 ~ 2019.05.20,25,Thursday,917.3
14633,실용 · 취미,https://tumblbug.com/authorsnote,당신의 집필을 도와줄 단 하나의 노트 <작가 수첩>,당신의 집필을 도와줄 단 하나의 노트 <작가 수첩>,0,99,"['1,000원 +', '12,900원 +', '12,900원 +', '25,000원 +', '29,800원 +', '28,500원 +']",493,22,2291600.0,229%,1000000,2022.10.01 ~ 2022.11.30,60,Saturday,458.32
14634,실용 · 취미,https://tumblbug.com/chaegbar2018,책바 기념일 책과 소가죽 책갈피,책바 3주년을 맞이하여 제작한 책과 천연 소가죽 책갈피를 소개합니다.,1,109,"['1,000원 +', '12,000원 +', '21,000원 +', '21,000원 +', '27,000원 +', '30,000원 +', '36,000원 +', '27,000원 +', '12,000원 +']",1,1,2288000.0,228%,1000000,2018.08.21 ~ 2018.09.09,19,Tuesday,457.59999999999997
14635,실용 · 취미,https://tumblbug.com/rework,1인1근책을 위한 <근로기준법 개정판>,근로기준법 프로젝트 이후 아쉬운 점을 보완하여 지속적인 공급을 위한 개정판을 만듭니다.,0,496,"['1,000원 +', '6,000원 +', '8,000원 +', '10,000원 +', '12,000원 +', '10,000원 +', '22,000원 +', '40,000원 +', '170,000원 +', '300,000원 +', '2,000,000원 +', '20,000원 +']",5,0,4564000.0,228%,2000000,2016.09.23 ~ 2016.11.08,46,Friday,912.8
14636,실용 · 취미,https://tumblbug.com/letsdrawpeople,쉽게 그려보자 시리즈 2탄! 『인물을 쉽게 그려보자』,낙서하듯 대충 그려도 그럴듯한 인물 드로잉을 완성할 수 있도록 도와 드려요!,0,191,"['1,000원 +', '13,000원 +', '14,000원 +', '27,000원 +', '27,500원 +', '28,500원 +', '57,000원 +']",7,1,4561000.0,228%,2000000,2019.05.20 ~ 2019.06.23,34,Monday,912.2
14637,실용 · 취미,https://tumblbug.com/shedining4,"퇴근 후, 영어회화극장 <홈클래스편> 4기 모집",쉬다이닝 <영어회화극장>은 12편의 영화와 함께하는 12주 영어 프로젝트 입니다.,1,64,"['1,000원 +', '36,000원 +', '92,000원 +']",0,0,4513000.0,225%,2000000,2019.05.09 ~ 2019.05.28,19,Thursday,902.6
14638,실용 · 취미,https://tumblbug.com/chinahouse,"피아노 조율사의 중식 노포 탐방기, <중국집>","피아노 조율사의 조율 이야기와 중국집 탐방기를 글, 만화, 사진으로 담은 책입니다.",0,206,"['1,000원 +', '17,000원 +', '24,000원 +', '32,000원 +', '28,000원 +', '38,000원 +', '42,000원 +']",5,0,4511000.0,225%,2000000,2018.07.20 ~ 2018.09.02,44,Friday,902.2
14639,실용 · 취미,https://tumblbug.com/mind3gx,인사팀의 눈으로 채워가는 '셀프취업준비 매뉴얼',"셀프취업준비 매뉴얼은, 인사팀의 평가방식, 관점으로 개발한 따라하기 프로그램(도서)입니다.",0,419,"['1,000원 +', '22,000원 +', '110,000원 +', '29,000원 +', '41,000원 +', '59,000원 +']",5,0,11267000.0,225%,5000000,2018.07.09 ~ 2018.08.15,37,Monday,2253.4
14640,실용 · 취미,https://tumblbug.com/writing3,텀블벅 회원 1700명이 선택한 영어책 3쇄 돌입,영작은 필사가 정답! 텀블벅 베스트셀러 3쇄 확정,1,85,"['1,000원 +', '12,000원 +', '12,500원 +', '15,000원 +', '15,500원 +', '17,000원 +', '24,000원 +', '26,000원 +', '27,000원 +', '27,500원 +', '30,000원 +', '32,000원 +', '40,000원 +', '42,000원 +']",2,0,2253000.0,225%,1000000,2018.03.22 ~ 2018.05.21,60,Thursday,450.6
14641,실용 · 취미,https://tumblbug.com/femi_museum,또 하나의 시선 <페미니즘 미술관: 내가 화가다>,여성 화가들과 성적 대상화된 여성들의 그림을 또 하나의 시선으로 해석한다.,0,168,"['1,000원 +', '53,000원 +', '23,000원 +', '28,000원 +', '45,000원 +', '20,000원 +']",0,0,4479000.0,223%,2000000,2019.04.05 ~ 2019.05.04,29,Friday,895.8000000000001
14642,실용 · 취미,https://tumblbug.com/non_major_camera,취미에서 프로로 <비전공자가 사진으로 생업을 삼는 방법>,비전공자가 사진으로 생업을 삼는 법; 취미인 사진으로 직업을 삼고 싶은 사람을 위한 조언,0,115,"['1,000원 +', '72,000원 +', '18,000원 +', '26,000원 +', '33,000원 +', '34,000원 +', '49,000원 +', '15,000원 +', '23,000원 +']",354,17,2232000.0,223%,1000000,2022.05.15 ~ 2022.06.26,42,Sunday,446.40000000000003
14643,실용 · 취미,https://tumblbug.com/6277,입법을 알아야 기업이 산다,도서출판 행복에너지입니다.,0,41,"['1,000원 +', '25,000원 +', '50,000원 +', '100,000원 +', '300,000원 +', '500,000원 +']",37,2,2225000.0,222%,1000000,2021.09.03 ~ 2021.09.28,25,Friday,445.0
14644,실용 · 취미,https://tumblbug.com/espanolactual,"읽으면서 배우는 시사 스페인어, 에스빠뇰 악뚜알",다양한 예문을 통해 실제 쓰임을 익히는 시사 스페인어 어휘 교재입니다.,0,99,"['1,000원 +', '22,000원 +', '40,000원 +', '58,000원 +', '22,000원 +']",132,1,2224000.0,222%,1000000,2021.06.05 ~ 2021.07.04,29,Saturday,444.80000000000007
14645,실용 · 취미,https://tumblbug.com/5893,"멀기만 했던 영문법을 우리 곁으로, ""영문법 다시 읽기""","어렵기만 했던 영문법을 차분하게 다시 읽어보며, 잃어버린 우리의 사고력을 회복하려 합니다!",1,88,"['1,000원 +', '16,000원 +', '36,000원 +', '56,000원 +', '36,000원 +', '56,000원 +', '95,000원 +']",4,0,2662000.0,221%,1200000,2016.10.27 ~ 2016.12.20,54,Thursday,532.4
14646,실용 · 취미,https://tumblbug.com/onuju,스토리 트레이닝- 손지상 작가의 작법서 출간,글쓰기를 공부해서 작가/평론가로 성장한 손지상 작가의 글쓰는 방법을 공개합니다.,0,341,"['1,000원 +', '25,000원 +', '40,000원 +', '40,000원 +', '55,000원 +', '75,000원 +', '110,000원 +', '90,000원 +']",11,0,11076000.0,221%,5000000,2015.08.12 ~ 2015.09.24,43,Wednesday,2215.2000000000003
14647,실용 · 취미,https://tumblbug.com/3dprinting,개인ㆍ취미 3D프린팅 & Tinkercad 책 만들기,메이커 다은쌤의 유튜브 채널에 공개된 3D모델링&프린팅 지식들을 책으로 정리하는 프로젝트,0,183,"['1,000원 +', '12,000원 +', '12,000원 +', '22,000원 +', '50,000원 +', '50,000원 +', '95,000원 +']",6,0,4337000.0,216%,2000000,2017.02.06 ~ 2017.02.26,20,Monday,867.4
14648,실용 · 취미,https://tumblbug.com/picjeju,문제없는 제주살이를 위한 문제집 <제주살이 능력고사>,제주살이 서바이벌팁! - 제주 이주 N년차가 출제하고 토박이가 감수한 알찬 문제집,1,39,"['1,000원 +', '31,500원 +', '16,500원 +', '25,000원 +', '28,000원 +', '38,500원 +']",50,20,1082500.0,216%,500000,2022.09.19 ~ 2022.10.07,18,Monday,216.5
14649,실용 · 취미,https://tumblbug.com/tarotbook,타로카드 컴플리트 북,타로카드가 가진 마법의 힘을 소개합니다. 미래를 바꾸는 신비한 힘의 세계가 여기 있습니다.,0,149,"['1,000원 +', '45,000원 +', '30,000원 +', '38,000원 +', '67,000원 +', '60,000원 +', '10,000원 +', '150,000원 +']",25,0,6491000.0,216%,3000000,2017.06.23 ~ 2017.08.22,60,Friday,1298.1999999999998
14650,실용 · 취미,https://tumblbug.com/jlp,"<오늘의 공간, 공간의 내일> 공간 가치의 변화에 주목하자",앞으로 다가올 공간 분석과 예측 _ JLP X 맥심플랜트가 제공하는 공간 경험,1,119,"['1,000원 +', '25,500원 +', '20,500원 +', '54,000원 +', '144,000원 +', '30,500원 +']",95,2,4319500.0,215%,2000000,2021.04.30 ~ 2021.05.14,14,Friday,863.9
14651,실용 · 취미,https://tumblbug.com/1007,"딱, 하루 배워서 블로그로 놀고먹자!","블로그 인기튜터 류진이의 [딱, 하루 배워서 블로그로 놀고먹자!] 책 출간 프로젝트입니다.",0,348,"['1,000원 +', '15,000원 +', '30,000원 +']",16,4,6470000.0,215%,3000000,2019.10.23 ~ 2019.12.22,60,Wednesday,1294.0
14652,실용 · 취미,https://tumblbug.com/gmpsound,화성학 포기한 프로 작곡가가 알려주는 코드 편곡 노하우,화성학 포기한 프로 작곡가가 알려주는 코드 편곡 노하우 서적입니다.,0,41,"['1,000원 +', '10,000원 +', '15,000원 +', '20,000원 +']",98,15,1075000.0,215%,500000,2022.10.12 ~ 2022.10.26,14,Wednesday,215.0
14653,실용 · 취미,https://tumblbug.com/worshipguitar,예배가 바뀌는 통기타 반주법 : 워십 기타 리빌딩,한 번도 배워본 적 없는 예배를 위한 통기타 반주법을 소개합니다. 마음껏 찬양하세요.,0,224,"['1,000원 +', '15,000원 +', '30,000원 +', '75,000원 +', '360,000원 +', '75,000원 +']",1,0,5361000.0,214%,2500000,2016.11.15 ~ 2016.12.12,27,Tuesday,1072.2
